Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-November-2017,559.65,565.40,558.50,562.20,562.617552781519445064,416481,6642,234319521.00,70838,17.01,6.90,2.55
27-November-2017,545.00,561.50,540.75,559.65,556.703661884720925963,2865082,7568,1595001641.00,2308983,80.59,20.75,14.65
24-November-2017,545.90,547.20,541.00,544.80,544.598349836501359039,217433,2230,118413653.00,46735,21.49,6.20,-1.10
23-November-2017,542.00,547.30,535.55,544.25,540.950383579787979716,413734,3994,223809566.00,84197,20.35,11.75,2.25
22-November-2017,546.95,547.25,538.50,540.05,542.282654426521965360,269060,2414,145906571.00,68153,25.33,8.75,-6.90
21-November-2017,548.00,548.85,539.50,546.75,543.141153806102259710,288090,2610,156473535.00,46834,16.26,9.35,-1.25
20-November-2017,542.50,555.00,537.30,544.85,541.701078849998441611,224591,2394,121661187.00,21339,9.50,17.70,2.35
17-November-2017,545.30,556.90,539.95,541.90,547.264429054894201347,369948,5390,202459381.00,71171,19.24,16.95,-3.40
16-November-2017,542.50,548.00,541.60,542.55,544.593853107145531674,681027,1934,370883118.00,39688,5.83,6.40,0.05
15-November-2017,544.00,550.85,525.25,542.10,543.968358969246551774,310957,3417,169150769.00,31565,10.15,25.60,-1.90
14-November-2017,538.95,550.00,533.00,546.25,539.979763022831291833,604784,5620,326571121.00,231841,38.33,17.00,7.30
13-November-2017,555.20,564.60,534.50,537.80,550.603183456520801817,1090073,13656,600197664.00,251641,23.08,30.10,-17.40
10-November-2017,538.50,549.00,533.30,544.50,541.084869382442341293,538557,4885,291405044.00,70410,13.07,15.70,6.00
9-November-2017,548.00,555.55,533.50,540.60,542.009152425587789832,461517,5220,250146438.00,79174,17.16,22.05,-7.40
8-November-2017,537.70,551.55,533.65,545.05,543.944356718821352176,832140,11161,452637857.00,194814,23.41,17.90,7.35
7-November-2017,535.00,539.35,523.05,527.10,528.152365571956963413,326327,4420,172350377.00,89862,27.54,16.30,-7.90
6-November-2017,540.00,541.50,530.50,533.55,534.924239289313675105,449481,4447,240438282.00,49834,11.09,11.00,-6.45
3-November-2017,535.00,549.00,534.70,540.00,540.212363845071932690,634204,6187,342604842.00,144344,22.76,14.30,5.00
2-November-2017,535.60,537.00,526.15,530.10,529.579449688323119264,608964,6304,322494820.00,135165,22.20,10.85,-5.50
1-November-2017,525.00,542.90,525.00,533.75,536.396485501856818207,1163011,13678,623835013.00,255146,21.94,17.90,8.75
31-October-2017,492.60,529.00,492.60,523.05,514.275678965929389513,2436352,29353,1252956579.00,777271,31.90,36.40,30.45
30-October-2017,486.00,488.50,481.70,484.30,484.702852552047753189,390843,4747,189442717.00,115030,29.43,6.80,-1.70
27-October-2017,485.50,489.75,481.35,484.50,485.207609503185116102,569367,7554,276261201.00,162038,28.46,8.40,-1.00
26-October-2017,473.00,487.80,472.00,484.40,481.860985404598045241,942009,13701,453917385.00,404103,42.90,15.80,11.40
25-October-2017,465.00,475.95,456.95,472.70,467.945777441415400001,1931779,24629,903967826.00,724573,37.51,19.00,7.70
24-October-2017,451.00,457.60,450.00,451.85,454.019797813328334957,565517,9341,256755914.00,155079,27.42,7.60,0.85
23-October-2017,460.35,460.50,447.80,449.90,452.142796901154555989,931960,11611,421379001.00,265196,28.46,12.70,-10.45
19-October-2017,464.75,465.35,458.25,460.35,462.112529791734406897,298321,4620,137857872.00,137537,46.10,7.10,-4.40
18-October-2017,490.00,490.00,461.65,464.35,472.450443093174438226,3855961,44155,1821750483.00,1977478,51.28,28.35,-25.65
17-October-2017,527.00,527.00,511.00,513.20,517.250034133029479138,593267,5979,306867376.00,101133,17.05,16.00,-13.80
16-October-2017,529.45,531.65,514.30,520.70,521.338716242934567700,343928,3341,179302982.00,42935,12.48,17.35,-8.75
13-October-2017,523.00,534.40,522.45,529.45,531.161638337767333694,1314088,4424,697993135.00,1001931,76.25,11.95,6.45
12-October-2017,514.20,525.80,513.55,524.65,520.597515477937229359,223544,2316,116376451.00,108013,48.32,12.25,10.45
11-October-2017,519.00,522.85,509.40,515.55,518.814892309059667002,270032,4047,140096623.00,74304,27.52,13.45,-3.45
10-October-2017,506.50,515.00,504.90,513.95,510.451171243752664046,213491,2216,108976731.00,58423,27.37,10.10,7.45
9-October-2017,505.00,508.60,501.40,505.15,505.461378131904586053,159767,1930,80756048.00,41984,26.28,7.20,0.15
6-October-2017,502.00,507.15,501.40,504.45,504.527780384795870483,277030,1640,139769331.00,171151,61.78,5.75,2.45
5-October-2017,505.50,512.00,497.70,501.15,502.404022685170811470,193254,2658,97091587.00,54424,28.16,14.30,-4.35
4-October-2017,509.95,510.00,504.00,505.30,507.098794627389997663,248222,2454,125873077.00,65537,26.40,6.00,-4.65
3-October-2017,509.00,517.00,505.25,508.50,512.505969321751986693,189385,1955,97060943.00,30034,15.86,11.75,-0.50
29-September-2017,507.00,516.90,505.75,508.80,510.866634701615123021,337869,2283,172605999.00,48719,14.42,11.15,1.80
28-September-2017,508.75,516.85,505.65,511.75,510.521444407634871690,196205,2175,100166860.00,66393,33.84,11.20,3.00
27-September-2017,511.05,513.05,500.55,505.50,505.680920942230149255,208569,2262,105469364.00,54187,25.98,12.50,-5.55
26-September-2017,496.15,516.80,496.15,510.40,507.956821196900246113,546495,10554,277595863.00,251537,46.03,20.65,14.25
25-September-2017,504.00,504.00,488.30,501.30,497.104840692252160849,256265,3125,127390572.00,77781,30.35,15.70,-2.70
22-September-2017,511.00,511.00,503.55,505.05,505.383183559000030155,132644,1451,67036047.00,50064,37.74,7.45,-5.95
21-September-2017,520.50,522.00,506.25,512.25,512.494470598410992079,161862,1987,82953380.00,35582,21.98,15.75,-8.25
20-September-2017,519.00,522.45,518.00,519.35,519.529033329182750176,72279,927,37551039.00,22273,30.82,4.45,0.35
19-September-2017,524.60,525.00,517.55,520.85,520.127299799504658568,135664,1491,70562550.00,57050,42.05,7.45,-3.75
18-September-2017,516.10,525.65,516.10,523.55,522.281505477588964115,267636,3219,139781333.00,90458,33.80,9.55,7.45
15-September-2017,519.00,520.65,511.60,517.55,516.186775252924821669,309677,3448,159851172.00,65905,21.28,9.05,-1.45
14-September-2017,505.00,521.00,502.65,519.75,516.159235821252786380,668430,11692,345016318.00,239579,35.84,18.35,14.75
13-September-2017,496.50,504.80,495.00,498.80,499.156755117015999770,243941,2606,121764798.00,51448,21.09,9.80,2.30
12-September-2017,496.35,502.00,493.20,495.55,497.126758726076666480,160983,2252,80028957.00,48930,30.39,8.80,-0.80
11-September-2017,495.00,497.50,492.20,493.20,494.812602007281750574,135407,5487,67001090.00,40544,29.94,5.30,-1.80
8-September-2017,496.60,497.95,492.15,493.25,494.490848481430657117,159591,2008,78916289.00,36834,23.08,5.80,-3.35
7-September-2017,495.00,498.75,495.00,496.50,496.681604841387220427,132524,2304,65822233.00,40573,30.62,3.75,1.50
6-September-2017,504.90,504.90,492.40,493.50,495.566197689615549922,228014,3884,112996031.00,68557,30.07,12.50,-11.40
5-September-2017,500.05,506.65,500.05,502.50,503.884894674865890357,91716,1173,46214307.00,24714,26.95,6.60,2.45
4-September-2017,506.00,508.90,500.60,502.35,504.119488670226352214,164434,1844,82894384.00,36475,22.18,8.30,-3.65
1-September-2017,501.00,509.65,499.00,507.65,505.291182004283567430,169018,2412,85403305.00,36478,21.58,10.65,6.65
31-August-2017,505.00,506.00,500.00,500.65,502.524457975303021680,175730,2123,88308623.00,40554,23.08,6.00,-4.35
30-August-2017,504.50,509.65,502.50,504.70,506.693841224635101459,137641,1803,69741847.00,50063,36.37,7.15,0.20
29-August-2017,508.55,509.00,501.00,503.65,504.368079238456748020,168605,2004,85038980.00,62906,37.31,8.00,-4.90
28-August-2017,506.00,512.15,506.00,510.75,510.215993913077700087,228687,1890,116679765.00,114084,49.89,6.15,4.75
24-August-2017,504.80,508.90,502.35,505.60,506.888928742771438992,660747,3413,334925339.00,440763,66.71,6.55,0.80
23-August-2017,503.00,505.20,500.20,503.00,502.221136667043031820,150563,2731,75615921.00,53519,35.55,5.00,0.00
22-August-2017,496.00,506.50,496.00,499.15,500.737983409476513853,233989,3797,117167180.00,38494,16.45,10.50,3.15
21-August-2017,493.30,502.65,492.00,494.15,497.250433568431222425,11930066,4357,5932230491.00,11537166,96.71,10.65,0.85
18-August-2017,496.50,497.20,490.25,490.70,492.691525254914654947,240963,1981,118720428.00,63234,26.24,6.95,-5.80
17-August-2017,501.90,503.20,495.05,496.80,498.957360731946472534,283518,2849,141463393.00,47605,16.79,8.15,-5.10
16-August-2017,493.00,501.25,488.20,499.10,492.060698432578785478,325758,3829,160292709.00,33353,10.24,13.05,6.10
14-August-2017,490.60,497.05,489.85,491.25,492.509077071087798834,303512,3359,149482415.00,97153,32.01,7.20,0.65
11-August-2017,483.90,492.85,480.25,489.95,487.310575361409940984,248748,3132,121217531.00,53636,21.56,12.60,6.05
10-August-2017,488.60,494.60,484.15,486.90,489.229680159270333861,392289,7712,191919422.00,77318,19.71,10.45,-1.70
9-August-2017,494.75,498.60,486.65,488.65,491.639405578188082774,437669,7536,215175327.00,96253,21.99,11.95,-6.10
8-August-2017,506.50,510.90,496.25,499.30,502.384838447220374263,431407,5583,216732336.00,124387,28.83,14.65,-7.20
7-August-2017,508.45,511.60,504.50,506.00,506.550505503068082205,3336775,3723,1690245063.00,3091193,92.64,7.10,-2.45
4-August-2017,506.00,511.45,505.10,508.45,507.479450460374534948,240565,2795,122081794.00,51460,21.39,6.35,2.45
3-August-2017,515.50,516.00,505.00,506.00,508.456860761260161183,544597,5161,276904081.00,251387,46.16,11.00,-9.50
2-August-2017,517.00,523.40,511.50,516.40,519.449289863319215889,261851,3073,136018316.00,43444,16.59,11.90,-0.60
1-August-2017,518.00,521.20,514.50,516.15,517.592738949024514787,217379,2337,112513792.00,53917,24.80,6.70,-1.85
31-July-2017,516.50,520.95,509.50,518.85,516.621964491837519925,272895,3655,140983551.00,44564,16.33,11.45,2.35
28-July-2017,525.00,529.50,512.50,515.00,519.375193637296387448,298238,4359,154897419.00,73522,24.65,17.00,-10.00
27-July-2017,531.20,535.00,521.80,524.70,528.550678542188701714,403070,6072,213042922.00,122359,30.36,13.20,-6.50
26-July-2017,542.00,543.85,525.00,528.85,531.707761013818226850,775208,10346,412184110.00,232097,29.94,18.85,-13.15
25-July-2017,533.60,547.00,529.40,544.65,540.236287809788600738,521525,6518,281746730.00,107099,20.54,17.60,11.05
24-July-2017,539.00,546.00,531.65,534.30,540.198885258878835166,308233,4804,166507123.00,78381,25.43,14.35,-4.70
21-July-2017,540.75,542.00,532.50,540.20,537.894053928134645623,343420,5080,184723576.00,57618,16.78,9.50,-0.55
20-July-2017,521.00,543.80,520.45,540.30,535.658202622893119089,1159178,13998,620923204.00,314489,27.13,23.35,19.30
19-July-2017,520.40,521.10,516.40,520.15,519.295440726240892653,187486,3207,97360625.00,39122,20.87,4.70,-0.25
18-July-2017,506.70,522.70,506.70,517.00,517.197587028522338626,370166,5126,191448962.00,103653,28.00,16.00,10.30
17-July-2017,513.00,514.00,508.20,510.95,510.870279659544901858,172710,1771,88232406.00,33136,19.19,5.80,-2.05
14-July-2017,514.30,514.60,507.85,513.10,512.205046462728074340,176916,2219,90617268.00,45997,26.00,6.75,-1.20
13-July-2017,506.20,516.80,506.20,512.00,512.642925421264943855,1335917,4570,684848399.00,1079369,80.80,10.60,5.80
12-July-2017,510.00,510.00,504.50,507.30,506.434251387262638089,137501,1588,69635216.00,30440,22.14,5.50,-2.70
11-July-2017,513.45,513.45,506.00,507.50,508.769413526205398850,161627,1780,82230874.00,40442,25.02,7.45,-5.95
10-July-2017,508.95,512.95,505.60,509.75,510.590962716412968658,1147690,18537,586000142.00,651073,56.73,7.35,0.80
7-July-2017,508.00,511.50,501.45,503.30,505.087494211681330407,198676,2210,100348763.00,54025,27.19,10.05,-4.70
6-July-2017,510.95,512.50,508.50,509.65,510.560947574820670112,162689,1670,83062650.00,29495,18.13,4.00,-1.30
5-July-2017,508.90,516.15,508.00,513.80,512.510566210298763926,144328,1928,73969625.00,23010,15.94,8.15,4.90
4-July-2017,510.15,517.55,506.50,509.00,511.532413596420868759,168309,1861,86095509.00,39972,23.75,11.05,-1.15
3-July-2017,517.00,521.00,515.30,517.75,518.507362657071847673,273203,2580,141657767.00,44783,16.39,5.70,0.75
30-June-2017,511.70,517.80,507.90,516.10,514.261463121346958351,435767,3376,224098175.00,234127,53.73,9.90,4.40
29-June-2017,497.00,514.15,497.00,511.70,509.838593611030060571,568918,6785,290056353.00,132469,23.28,17.15,14.70
28-June-2017,490.50,500.25,490.10,494.50,495.143007012518368333,268805,3483,133096916.00,100175,37.27,10.15,4.00
27-June-2017,509.00,509.00,484.75,492.80,491.361587263619599651,359537,4967,176662671.00,93311,25.95,24.25,-16.20
23-June-2017,511.90,511.90,503.70,504.60,505.919795686244408934,143309,2022,72502860.00,29545,20.62,8.20,-7.30
22-June-2017,511.10,514.35,506.50,507.90,510.564757116133875061,167858,1977,85702379.00,38817,23.12,7.85,-3.20
21-June-2017,511.80,512.30,506.40,507.55,509.209500492066921101,166644,3132,84856708.00,50763,30.46,5.90,-4.25
20-June-2017,521.00,521.25,510.65,511.80,515.255596048629356536,212382,3305,109431014.00,60243,28.37,10.60,-9.20
19-June-2017,512.00,525.00,509.10,519.90,519.076373215712408001,543214,4788,281969553.00,276145,50.84,15.90,7.90
16-June-2017,507.90,513.90,507.70,510.00,511.666090037145209926,337594,2136,172735402.00,200882,59.50,6.20,2.10
15-June-2017,510.80,510.80,504.00,508.05,507.915190489413588987,1091163,2358,554218263.00,955791,87.59,6.80,-2.75
14-June-2017,509.00,510.40,501.70,508.20,507.287670850280168275,286435,2654,145304944.00,35070,12.24,8.70,-0.80
13-June-2017,510.05,512.25,505.50,506.30,508.374213965722740536,121655,1917,61846265.00,36352,29.88,6.75,-3.75
12-June-2017,514.70,514.70,506.05,507.40,509.722495363781429249,92748,1434,47275742.00,18578,20.03,8.65,-7.30
9-June-2017,515.00,515.85,509.40,513.45,512.957113332251761668,141769,1915,72721417.00,24892,17.56,6.45,-1.55
8-June-2017,512.50,521.60,511.10,514.70,516.767611636904111385,503261,4557,260068985.00,212245,42.17,10.50,2.20
7-June-2017,510.30,514.80,508.25,513.30,511.551455364056092455,174355,2184,89191554.00,24951,14.31,6.55,3.00
6-June-2017,514.00,515.95,505.65,510.35,509.586690891829736387,122187,1966,62264869.00,20589,16.85,10.30,-3.65
5-June-2017,509.00,516.10,507.45,513.05,511.643954415171384820,407504,2974,208496958.00,44191,10.84,8.65,4.05
2-June-2017,512.00,513.00,506.65,507.85,509.296315015622128285,130584,2138,66505950.00,34228,26.21,6.35,-4.15
1-June-2017,514.00,515.90,506.00,509.50,509.981873348853025032,152924,2518,77988468.00,28722,18.78,9.90,-4.50
31-May-2017,516.90,516.90,509.55,514.20,512.464578563181275563,204396,2902,104745710.00,41898,20.50,7.35,-2.70
30-May-2017,505.00,516.15,503.45,512.75,512.188344461300120136,310479,4348,159023725.00,70536,22.72,12.70,7.75
29-May-2017,509.00,515.10,502.90,505.95,507.700014457599074713,311255,3383,158024168.00,53453,17.17,12.20,-3.05
26-May-2017,508.00,512.80,504.70,511.40,509.623607944544787585,303957,3805,154903663.00,87614,28.82,8.10,3.40
25-May-2017,500.00,509.50,496.00,506.35,504.728858085645633784,486096,4532,245346679.00,151414,31.15,13.50,6.35
24-May-2017,501.00,504.35,495.40,499.20,498.942852337320290669,261603,4187,130524947.00,77398,29.59,8.95,-1.80
23-May-2017,502.60,506.20,495.50,500.70,500.387006286167792168,492669,5764,246525166.00,182488,37.04,10.70,-1.90
22-May-2017,503.40,507.40,499.40,502.05,502.816256331723406761,212225,4351,106710180.00,56776,26.75,8.00,-1.35
19-May-2017,496.00,503.00,494.90,500.85,499.163336088455000545,320615,3605,160039253.00,74193,23.14,8.10,4.85
18-May-2017,498.00,499.20,490.10,491.85,494.685750267540929327,338266,4374,167335370.00,121230,35.84,9.10,-6.15
17-May-2017,502.80,506.75,498.75,502.65,503.114004720692368214,305040,3587,153469896.00,84513,27.71,8.00,-0.15
16-May-2017,504.00,504.55,493.30,501.60,499.669252702953110995,528866,5655,264258079.00,129034,24.40,11.25,-2.40
15-May-2017,506.75,508.50,498.50,500.00,502.898676124897015139,529204,5462,266135991.00,152576,28.83,10.00,-6.75
12-May-2017,516.80,517.00,499.50,502.60,508.272184325505017070,1593659,8770,810012541.00,928856,58.28,17.50,-14.20
11-May-2017,525.00,534.35,513.80,517.10,526.463171848495662695,1521567,7729,801048989.00,494250,32.48,20.55,-7.90
10-May-2017,518.05,527.50,515.85,526.00,523.632774593561875923,693525,7664,363152420.00,163437,23.57,11.65,7.95
9-May-2017,513.00,521.00,511.10,517.30,516.521690081260686397,567310,6492,293027920.00,145642,25.67,9.90,4.30
8-May-2017,509.00,513.85,503.55,511.10,509.867180242892693723,348796,3438,177839633.00,61474,17.62,10.30,2.10
5-May-2017,521.00,522.95,503.30,504.90,509.243290551293376841,610147,7459,310713266.00,125502,20.57,19.65,-16.10
4-May-2017,506.00,521.25,502.00,518.90,515.966454913357270663,1249095,12579,644491119.00,270388,21.65,19.25,12.90
3-May-2017,506.00,508.00,500.00,500.70,503.002435691348589971,265633,2845,133614046.00,70430,26.51,8.00,-5.30
2-May-2017,509.50,513.05,502.00,505.15,506.708510862528417217,332105,4256,168280430.00,100256,30.19,11.05,-4.35
28-April-2017,507.65,514.90,505.00,509.60,510.631637696079011410,507066,5885,258923942.00,134876,26.60,9.90,1.95
27-April-2017,523.10,525.00,503.60,505.95,508.796468905518072763,2135202,18399,1086383238.00,1137564,53.28,21.40,-17.15
26-April-2017,520.00,524.40,508.65,517.30,517.961329324615406658,837508,11692,433796757.00,157235,18.77,15.75,-2.70
25-April-2017,501.40,519.40,495.60,515.15,508.589606563159575289,867509,10228,441206061.00,256458,29.56,23.80,13.75
24-April-2017,486.00,502.70,481.00,498.20,494.095744142305850100,770397,9212,380649879.00,184886,24.00,21.70,12.20
21-April-2017,490.00,496.40,483.20,485.80,490.077138157430684283,354429,5263,173697550.00,83560,23.58,13.20,-4.20
20-April-2017,496.50,499.95,487.00,487.95,490.238286549529859386,361913,5355,177423609.00,116628,32.23,12.95,-8.55
19-April-2017,499.90,501.50,488.10,499.25,495.731788278109940210,400072,4715,198328408.00,140831,35.20,13.40,-0.65
18-April-2017,504.10,508.75,496.30,498.00,505.126640425421859435,599311,3845,302727952.00,302572,50.49,12.45,-6.10
17-April-2017,506.80,509.00,501.05,502.45,504.228947956220683493,210419,4206,106099351.00,50445,23.97,7.95,-4.35
13-April-2017,505.50,511.00,502.65,506.70,506.769344228154209900,408145,3779,206835374.00,100002,24.50,8.35,1.20
12-April-2017,515.00,519.85,503.65,505.70,511.295588727411798451,334688,4422,171124498.00,94333,28.19,16.20,-9.30
11-April-2017,511.80,516.00,508.00,513.65,513.435011456528308526,784269,3903,402671163.00,589336,75.14,8.00,1.85
10-April-2017,503.00,512.85,503.00,510.75,509.337474966379969234,413444,4817,210582523.00,157411,38.07,9.85,7.75
7-April-2017,507.90,514.60,502.60,503.80,508.159742170020330025,273979,3435,139225098.00,42033,15.34,12.00,-4.10
6-April-2017,506.00,516.85,505.00,508.70,510.846806852071082474,618324,7940,315868841.00,122312,19.78,11.85,2.70
5-April-2017,499.55,509.00,498.65,506.50,504.676047810315654040,369962,5051,186710960.00,89225,24.12,10.35,6.95
3-April-2017,495.00,503.20,491.50,498.80,498.532021965991559691,339798,5127,169400184.00,67518,19.87,11.70,3.80
31-March-2017,500.00,503.65,489.00,490.80,497.529585813321828147,407932,6236,202958239.00,112386,27.55,14.65,-9.20
30-March-2017,500.40,504.40,495.25,499.05,499.624273860522557986,647775,6083,323644114.00,227906,35.18,9.15,-1.35
29-March-2017,508.00,512.90,500.00,503.95,501.467857263822915752,8650617,10382,4338006371.00,7884503,91.14,12.90,-4.05
28-March-2017,494.00,504.95,490.00,502.95,490.979706173326953555,8965830,18310,4402040579.00,8499888,94.80,14.95,8.95
27-March-2017,490.00,492.95,483.75,487.20,487.646882007323096136,352310,7687,171802873.00,140998,40.02,9.20,-2.80
24-March-2017,489.00,495.30,485.00,489.20,491.063062767775618664,427130,6590,209747766.00,198457,46.46,10.30,0.20
23-March-2017,488.00,491.75,483.05,488.10,487.070648404993065187,380688,6244,185421951.00,90794,23.85,8.70,0.10
22-March-2017,485.80,502.35,484.10,484.50,491.003914093099845650,1860712,13163,913616875.00,1305096,70.14,18.25,-1.30
21-March-2017,498.05,501.90,486.00,488.00,490.305315026189106542,528464,14044,259108708.00,216240,40.92,15.90,-10.05
20-March-2017,518.90,518.90,502.10,504.55,509.800407837563764054,5071627,5368,2585517513.00,4875886,96.14,16.80,-14.35
17-March-2017,517.45,518.75,511.75,517.00,516.292439694087148472,665026,5119,343347896.00,491349,73.88,7.00,-0.45
16-March-2017,514.45,516.90,511.50,513.60,515.693102970418282075,1861758,3755,960095760.00,1706305,91.65,5.40,-0.85
15-March-2017,513.55,515.90,509.40,511.75,512.444968341072182355,236900,3938,121398213.00,75219,31.75,6.50,-1.80
14-March-2017,523.00,525.70,509.70,511.00,517.034757641035282250,1776559,8118,918542752.00,1476511,83.11,16.00,-12.00
10-March-2017,520.00,520.00,513.00,515.55,515.507115204980516224,392891,8490,202538106.00,155821,39.66,7.00,-4.45
9-March-2017,510.20,519.00,506.50,516.10,515.108340051010294564,378355,5329,194893816.00,74707,19.75,12.50,5.90
8-March-2017,505.00,512.75,500.30,510.20,506.766024160963140100,485080,9139,245822063.00,158372,32.65,12.45,5.20
7-March-2017,520.75,520.75,509.50,511.70,511.688174256364980085,806444,5754,412647858.00,566692,70.27,11.25,-9.05
6-March-2017,514.00,520.65,512.40,518.35,517.483114495214229049,404637,6890,209392815.00,73652,18.20,8.25,4.35
3-March-2017,507.80,515.00,506.70,512.80,510.773926345561443838,237949,3486,121538145.00,53124,22.33,8.30,5.00
2-March-2017,516.00,519.90,503.75,506.30,511.742523948964141774,410143,8524,209887614.00,133643,32.58,16.15,-9.70
1-March-2017,511.50,521.80,509.80,513.30,516.684994557141376092,462992,6801,239221019.00,119356,25.78,12.00,1.80
28-February-2017,510.90,512.80,504.55,506.15,507.736021653288451579,247168,4884,125496097.00,76096,30.79,8.25,-4.75
27-February-2017,527.75,527.75,507.00,508.85,513.318084630829260900,659925,8993,338751437.00,151047,22.89,20.75,-18.90
23-February-2017,525.00,529.80,518.10,527.65,524.616991162662247997,550392,8359,288744995.00,131813,23.95,11.70,2.65
22-February-2017,505.05,526.90,505.05,524.45,518.801440451290737108,1289457,20002,668972149.00,291960,22.64,21.85,19.40
21-February-2017,482.00,508.90,482.00,504.60,496.053598849585667429,1025022,13036,508465852.00,309378,30.18,26.90,22.60
20-February-2017,495.10,495.10,478.95,480.60,484.001876645496175586,400715,4317,193946812.00,197681,49.33,16.15,-14.50
17-February-2017,499.10,503.90,487.55,489.00,493.911604879247709696,594026,8974,293396335.00,188014,31.65,16.35,-10.10
16-February-2017,488.00,494.25,486.50,493.00,491.675956618285971743,341803,4000,168056317.00,150457,44.02,7.75,5.00
15-February-2017,488.00,493.50,484.10,487.95,487.954080671556565454,339748,5033,165781423.00,52011,15.31,9.40,-0.05
14-February-2017,491.00,491.00,482.40,487.05,486.462073216324633463,197934,3056,96287384.00,42124,21.28,8.60,-3.95
13-February-2017,493.00,493.95,487.00,490.35,490.356460678065135432,287524,4640,140989251.00,104367,36.30,6.95,-2.65
10-February-2017,488.85,492.00,486.15,488.50,488.792459346668585407,312705,5770,152847846.00,115041,36.79,5.85,-0.35
9-February-2017,489.65,494.00,482.95,484.95,487.383850607882929008,429688,5124,209422992.00,95690,22.27,11.05,-4.70
8-February-2017,493.00,493.00,481.80,487.50,485.518586138195751324,1032463,7812,501279976.00,602389,58.34,11.20,-5.50
7-February-2017,496.95,499.50,490.50,492.60,495.224887373419916878,475687,5987,235572041.00,43950,9.24,9.00,-4.35
6-February-2017,493.00,499.90,493.00,496.95,496.604443647632829207,390445,5859,193896722.00,75219,19.26,6.90,3.95
3-February-2017,485.00,491.60,480.75,489.65,487.548031051398324370,474568,6616,231374694.00,90824,19.14,10.85,4.65
2-February-2017,478.00,485.80,474.10,482.45,483.680808214800388309,1160929,6231,561519077.00,731088,62.97,11.70,4.45
1-February-2017,465.90,479.25,460.50,475.90,471.549452507012780849,443476,6463,209120865.00,82165,18.53,18.75,10.00
31-January-2017,472.40,472.40,464.30,465.90,467.720881591123242754,236663,6503,110692227.00,95897,40.52,8.10,-6.50
30-January-2017,472.00,476.50,469.75,472.40,473.619617915003303462,214926,6117,101793170.00,72583,33.77,6.75,0.40
27-January-2017,464.00,478.55,464.00,472.75,474.459039510442995876,563775,11544,267488145.00,195509,34.68,14.55,8.75
25-January-2017,451.50,465.00,451.50,463.70,460.582605061021412013,495236,10183,228097087.00,161553,32.62,13.50,12.20
24-January-2017,447.50,452.00,445.60,451.25,448.892648321327251979,283051,5850,127059513.00,80435,28.42,6.40,3.75
23-January-2017,447.75,448.60,441.50,445.10,444.786306453572493621,452695,7493,201352537.00,100858,22.28,7.10,-2.65
20-January-2017,460.00,461.00,448.10,450.50,455.233872027192417195,1925831,27544,876703503.00,694067,36.04,12.90,-9.50
19-January-2017,486.00,487.70,479.80,483.70,483.203087987063646292,422994,7484,204392007.00,118764,28.08,7.90,-2.30
18-January-2017,486.90,491.65,483.35,488.35,487.877026703773067520,342798,6494,167243269.00,106199,30.98,8.30,1.45
17-January-2017,478.75,487.25,476.85,486.35,483.112990985131130348,547318,8156,264416436.00,181143,33.10,10.40,7.60
16-January-2017,471.00,480.20,468.40,476.90,476.393055124496226940,441419,7919,210288946.00,96652,21.90,11.80,5.90
13-January-2017,459.00,475.00,455.20,472.95,469.112498083272849943,978230,14919,458899919.00,295395,30.20,19.80,13.95
12-January-2017,455.00,461.15,452.50,455.20,458.046483749635858818,387899,4560,177675773.00,149166,38.45,8.65,0.20
11-January-2017,450.60,457.75,448.70,453.55,453.206663942740763761,633889,6667,287282719.00,210777,33.25,9.05,2.95
10-January-2017,457.20,457.20,424.60,447.35,444.476640088778759985,657815,12440,292383401.00,90971,13.83,32.60,-9.85
9-January-2017,459.70,459.70,451.50,452.65,454.511119045785404400,428499,4425,194757560.00,72062,16.82,8.20,-7.05
6-January-2017,463.00,463.00,453.75,454.90,457.063283533996354836,297929,4812,136172407.00,98166,32.95,9.25,-8.10
5-January-2017,454.90,463.40,453.10,457.90,457.671758478123671771,388205,5210,177670465.00,171622,44.21,10.30,3.00
4-January-2017,455.70,459.95,452.15,453.50,455.708144640960468397,189241,4150,86238665.00,43743,23.11,7.80,-2.20
3-January-2017,448.55,457.50,443.70,455.20,452.554350904019595350,282516,4786,127853845.00,46995,16.63,13.80,6.65
2-January-2017,451.00,452.25,441.25,446.70,446.168078281872738910,282773,4155,126164286.00,63791,22.56,11.00,-4.30
30-December-2016,446.00,451.80,443.45,450.00,449.864914522062750761,234037,6054,105285035.00,71632,30.61,8.35,4.00
29-December-2016,447.00,447.00,437.80,444.15,442.153957941847824056,267677,5210,118354445.00,64173,23.97,9.20,-2.85
28-December-2016,437.45,447.85,436.00,439.50,442.520495801297237894,251149,4451,111138580.00,57252,22.80,11.85,2.05
27-December-2016,430.00,438.55,430.00,437.45,435.117847640818184836,210857,5973,91747644.00,73166,34.70,8.55,7.45
26-December-2016,432.15,436.00,427.00,431.75,430.757700397981453866,405044,7510,174475822.00,110968,27.40,9.00,-0.40
23-December-2016,447.00,448.95,436.00,438.45,441.785241633081332517,413623,7221,182732537.00,128744,31.13,12.95,-8.55
