Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-March-2019,229.45,232.90,226.60,232.40,231.468910991150878749,324552,3309,75123698.00,122315,37.69,6.30,2.95
28-February-2019,223.00,229.00,222.50,228.35,226.308236475430908029,330639,5725,74826329.00,103839,31.41,6.50,5.35
27-February-2019,221.15,224.30,219.40,221.35,222.090912552266496829,288904,2518,64162953.00,77015,26.66,4.90,0.20
26-February-2019,213.50,222.05,213.25,220.50,217.868346993745300172,397621,4532,86629030.00,115858,29.14,8.80,7.00
25-February-2019,215.45,216.70,212.90,214.45,214.217965738336873574,203376,1810,43566793.00,60580,29.79,3.80,-1.00
22-February-2019,214.40,216.80,213.50,215.25,215.280709434870880007,182737,1613,39339751.00,62467,34.18,3.30,0.85
21-February-2019,215.60,216.00,213.25,213.70,214.004299507071931510,211187,2135,45194926.00,96258,45.58,2.75,-1.90
20-February-2019,215.05,216.25,213.70,215.30,215.111056088407005838,153472,1655,33013524.00,39513,25.75,2.55,0.25
19-February-2019,215.25,218.85,213.80,214.45,216.203707851781246276,209825,1614,45364943.00,56055,26.72,5.05,-0.80
18-February-2019,217.90,217.90,214.80,215.10,215.793332133334833331,177778,3288,38363307.00,68340,38.44,3.10,-2.80
15-February-2019,218.80,220.75,215.25,218.90,219.230932011928788745,265576,2220,58222474.00,60758,22.88,5.50,0.10
14-February-2019,217.00,219.65,212.00,217.00,215.365303325677005925,1036180,8173,223157220.00,177508,17.13,7.65,0.00
13-February-2019,226.00,228.00,219.50,220.30,222.963456541561035771,758932,6472,169214102.00,304355,40.10,8.50,-5.70
12-February-2019,220.70,223.80,219.50,222.95,222.396911662953062275,328073,3141,72962422.00,91080,27.76,4.30,2.25
11-February-2019,218.40,220.45,214.40,218.75,217.849021147697313064,285232,2474,62137512.00,72074,25.27,6.05,0.35
8-February-2019,224.60,225.60,217.00,218.55,222.475339149730193151,356922,2003,79406343.00,153312,42.95,8.60,-6.05
7-February-2019,220.05,224.50,220.05,224.25,223.003985403391175886,181412,1662,40455599.00,54629,30.11,4.45,4.20
6-February-2019,217.00,221.00,216.40,220.15,218.728243790734542892,141925,1429,31043006.00,45231,31.87,4.60,3.15
5-February-2019,222.00,223.50,215.85,216.55,218.813994338859684593,309125,3172,67640876.00,139981,45.28,7.65,-5.45
4-February-2019,224.70,224.70,220.15,222.05,222.187956153892974330,180723,1606,40154474.00,67412,37.30,4.55,-2.65
1-February-2019,224.50,226.65,222.75,223.25,224.682589047086836095,246948,1501,55484916.00,166778,67.54,3.90,-1.25
31-January-2019,227.90,227.90,224.50,225.15,226.018805850709109500,134958,1850,30503046.00,53405,39.57,3.40,-2.75
30-January-2019,223.00,227.40,220.70,225.45,224.416256352743509674,239857,2794,53827810.00,51626,21.52,6.70,2.45
29-January-2019,226.00,226.00,221.65,222.75,223.222356973372001054,113790,2097,25400472.00,43113,37.89,4.35,-3.25
28-January-2019,221.95,226.60,218.10,224.75,222.495682495896185638,205906,2144,45813196.00,74842,36.35,8.50,2.80
25-January-2019,224.85,226.25,220.65,221.40,223.090213707604784680,114783,1644,25606964.00,45745,39.85,5.60,-3.45
24-January-2019,226.20,226.20,223.05,223.85,224.011388919484524727,136185,1865,30506991.00,53657,39.40,3.15,-2.35
23-January-2019,227.85,228.00,225.60,226.00,226.607317044506340420,85089,1348,19281790.00,33878,39.81,2.40,-1.85
22-January-2019,229.85,230.30,226.20,227.85,227.628133761881966764,146230,1820,33286062.00,52264,35.74,4.10,-2.00
21-January-2019,230.00,231.15,228.40,229.15,229.752677396067773578,117745,1513,27052229.00,47817,40.61,2.75,-0.85
18-January-2019,232.05,232.90,229.60,230.00,230.271913058478523374,144925,1650,33372157.00,64004,44.16,3.30,-2.05
17-January-2019,233.00,233.00,230.30,232.05,231.792722157399430771,91703,1384,21256088.00,39527,43.10,2.70,-0.95
16-January-2019,233.95,233.95,231.50,231.95,232.255244755244755244,78078,1261,18134025.00,31758,40.67,2.45,-2.00
15-January-2019,231.00,233.60,231.00,232.60,232.656178942412677424,99831,1417,23226299.00,35302,35.36,2.60,1.60
14-January-2019,233.00,233.00,229.45,230.70,230.299829380389504588,195171,1885,44947848.00,66958,34.31,3.55,-2.30
11-January-2019,233.05,233.70,231.50,232.30,232.591742176553012610,160575,1544,37348419.00,68162,42.45,2.20,-0.75
10-January-2019,232.95,233.85,232.25,233.05,233.228598804307686165,100193,1371,23367873.00,37075,37.00,1.60,0.10
9-January-2019,234.35,234.85,232.00,232.95,233.256383392873500045,174672,2224,40743359.00,98517,56.40,2.85,-1.40
8-January-2019,234.50,235.10,233.25,233.95,234.304983223798819222,209523,1478,49092283.00,120351,57.44,1.85,-0.55
7-January-2019,236.80,238.10,233.80,234.30,235.398448983729535201,197290,1912,46441760.00,59538,30.18,4.30,-2.50
4-January-2019,234.05,237.15,234.00,235.70,235.466845492723135034,255742,2106,60218762.00,49966,19.54,3.15,1.65
3-January-2019,239.70,239.70,233.35,235.00,234.917578173663884390,280945,4522,65998919.00,93617,33.32,6.35,-4.70
2-January-2019,241.10,241.20,235.00,237.00,238.543408562968020602,269486,2420,64284109.00,83448,30.97,6.20,-4.10
1-January-2019,241.00,241.75,240.40,241.10,241.046880346754876240,140272,1332,33812128.00,37978,27.07,1.35,0.10
31-December-2018,243.00,244.50,240.05,240.75,241.888694710205946945,236323,2367,57163862.00,80040,33.87,4.45,-2.25
28-December-2018,242.80,243.30,239.90,242.35,241.940312101674359894,404035,4164,97752354.00,108325,26.81,3.40,-0.45
27-December-2018,247.55,252.65,244.00,249.65,247.507939316287506877,514339,5679,127302986.00,126813,24.66,8.65,2.10
26-December-2018,249.90,250.55,246.35,247.30,248.402179439467877116,190783,2212,47390913.00,67280,35.27,4.20,-2.60
24-December-2018,254.00,254.00,247.40,248.70,251.230001951942774558,507187,2206,127420591.00,334813,66.01,6.60,-5.30
21-December-2018,251.50,252.50,247.30,251.70,250.939305075176636318,364874,3137,91561228.00,137273,37.62,5.20,0.20
20-December-2018,249.50,254.00,248.10,251.00,251.026860073657335231,221295,2347,55550989.00,60674,27.42,5.90,1.50
19-December-2018,252.30,253.30,250.35,251.85,252.014961278775097910,225716,2197,56883809.00,101253,44.86,2.95,-0.45
18-December-2018,253.30,254.00,249.40,252.25,251.457301304662141509,206107,2213,51827110.00,58085,28.18,4.60,-1.05
17-December-2018,247.15,254.10,246.40,251.40,250.302433914537836220,207156,2511,51851651.00,54839,26.47,7.70,4.25
14-December-2018,244.95,249.70,242.35,246.75,244.923890063424947145,127237,1516,31163381.00,27396,21.53,7.35,1.80
13-December-2018,249.35,249.35,243.35,244.80,245.141097204657450612,137586,1611,33727983.00,27088,19.69,6.00,-4.55
12-December-2018,241.85,247.65,239.90,247.05,244.597848856495008383,220069,2311,53828404.00,77687,35.30,7.75,5.20
11-December-2018,235.00,243.65,234.60,242.20,240.572733738169484107,201069,2145,48371719.00,28006,13.93,9.05,7.20
10-December-2018,236.00,239.50,228.50,238.60,234.603439135288871147,320662,4127,75228408.00,51911,16.19,11.00,2.60
7-December-2018,242.00,242.90,236.55,236.80,238.583272489323598291,290360,3586,69275039.00,73680,25.38,6.35,-5.20
6-December-2018,246.00,246.00,240.00,240.70,241.470497343444501512,231691,2539,55946541.00,76805,33.15,6.00,-5.30
5-December-2018,251.80,252.25,244.20,245.00,246.421221064747306246,257169,2754,63371899.00,99016,38.50,8.05,-6.80
4-December-2018,251.50,253.85,248.65,252.20,251.138394561574682899,188584,2653,47360683.00,71160,37.73,5.20,0.70
3-December-2018,246.45,251.95,245.45,248.85,249.082406939678447630,574090,4638,142995719.00,283984,49.47,6.50,2.40
30-November-2018,248.00,248.25,239.55,244.30,243.145353759408044565,472468,4811,114878399.00,149379,31.62,8.70,-3.70
29-November-2018,251.95,251.95,241.50,246.65,244.649872268824996008,325684,4019,79678549.00,111184,34.14,10.45,-5.30
28-November-2018,252.50,253.60,247.35,247.85,249.315971418581861337,203069,2348,50628345.00,70254,34.60,6.25,-4.65
27-November-2018,252.70,254.15,250.15,251.90,251.999557516832298879,501714,3640,126431706.00,221098,44.07,4.00,-0.80
26-November-2018,256.50,258.50,247.90,250.70,250.875447550849394377,367556,4665,92210776.00,116032,31.57,10.60,-5.80
22-November-2018,261.00,262.95,256.00,256.75,258.401273628429242024,198331,2321,51248983.00,90946,45.86,6.95,-4.25
21-November-2018,262.00,263.00,260.10,260.95,261.381231671554252199,114235,1404,29858885.00,45719,40.02,2.90,-1.05
20-November-2018,263.80,265.50,261.20,261.40,263.263431247339293316,117450,1242,30920290.00,52430,44.64,4.30,-2.40
19-November-2018,265.10,265.90,262.80,263.60,263.642211609110947832,136100,1344,35881705.00,53182,39.08,3.10,-1.50
16-November-2018,265.65,265.70,261.95,263.45,263.534354793436288554,790894,1366,208427740.00,713431,90.21,3.75,-2.20
15-November-2018,264.20,266.65,262.20,263.05,263.997622190884815025,133316,1659,35195107.00,55341,41.51,4.45,-1.15
14-November-2018,266.90,267.15,264.00,265.60,265.676963398933235240,108740,1693,28889713.00,39426,36.26,3.15,-1.30
13-November-2018,268.80,269.55,264.55,265.40,266.423255470752607450,311703,3725,83044928.00,83482,26.78,5.00,-3.40
12-November-2018,270.00,271.20,263.30,264.05,266.843870753752176677,361790,3835,96541444.00,108706,30.05,7.90,-5.95
9-November-2018,268.00,271.70,266.80,268.20,269.257008302377037533,246315,2333,66322040.00,84578,34.34,4.90,0.20
7-November-2018,266.10,267.40,265.50,266.95,266.661777170841966472,84944,905,22651318.00,58497,68.87,1.90,0.85
6-November-2018,264.80,266.15,264.30,265.30,265.166650213480095757,162076,2005,42977150.00,71400,44.05,1.85,0.50
5-November-2018,262.00,265.00,262.00,263.60,263.604912037678348801,360950,4318,95148193.00,187523,51.95,3.00,1.60
2-November-2018,259.45,264.45,258.45,261.35,261.376225313361839354,2584951,11163,675644735.00,1922995,74.39,6.00,1.90
1-November-2018,265.40,265.70,260.40,261.10,263.002380420086657511,469665,4986,123523013.00,164404,35.00,5.30,-4.30
31-October-2018,265.00,267.45,263.80,266.15,266.149133960967183931,794306,6226,211403854.00,355928,44.81,3.65,1.15
30-October-2018,286.80,286.80,275.00,275.90,279.497388671920134957,173092,2120,48378762.00,43304,25.02,11.80,-10.90
29-October-2018,281.00,288.30,277.65,287.05,283.231348361656837770,114628,1575,32466243.00,31425,27.41,10.65,6.05
26-October-2018,284.00,284.25,275.90,280.80,279.967304553329127487,99861,1572,27957815.00,24892,24.93,8.35,-3.20
25-October-2018,275.45,283.65,274.00,281.65,278.790399930747922437,115520,1503,32205867.00,38846,33.63,9.65,6.20
24-October-2018,280.00,280.50,273.70,277.05,276.685745675464285064,1374425,3411,380283806.00,1180356,85.88,6.80,-2.95
23-October-2018,276.00,280.30,274.70,277.10,277.753359577704214010,111770,1540,31044493.00,22217,19.88,5.60,1.10
22-October-2018,276.00,280.20,274.40,276.00,277.817027751484001096,113039,1211,31404159.00,23185,20.51,5.80,0.00
19-October-2018,279.65,280.85,274.80,275.75,276.967386958591147072,105050,1468,29095424.00,19332,18.40,6.05,-3.90
17-October-2018,278.50,283.25,277.70,279.65,280.776997906191254909,261724,3503,73486079.00,55137,21.07,5.55,1.15
16-October-2018,278.95,279.00,274.70,276.50,276.427767871616145242,61690,1440,17052829.00,14525,23.55,4.30,-2.45
15-October-2018,281.75,281.75,272.90,275.70,275.350877016230593308,99257,1920,27330502.00,13818,13.92,8.85,-6.05
12-October-2018,268.00,280.35,268.00,278.75,276.431583904257090844,174133,2641,48135861.00,55976,32.15,12.35,10.75
11-October-2018,269.00,274.40,265.25,266.60,268.779879390569619190,119062,2296,32001470.00,29150,24.48,9.15,-2.40
10-October-2018,272.90,276.40,270.35,271.60,273.471613545816733067,327304,2089,89508353.00,245914,75.13,6.05,-1.30
9-October-2018,269.25,276.80,268.80,272.90,272.918491212392016681,161136,3143,43976994.00,36889,22.89,8.00,3.65
8-October-2018,265.00,272.55,262.65,267.65,267.718005574481263549,161450,2605,43223072.00,32628,20.21,9.90,2.65
5-October-2018,274.95,274.95,261.55,263.05,265.616760707873813798,155960,2348,41425590.00,44184,28.33,13.40,-11.90
4-October-2018,276.55,277.65,267.15,272.10,273.068140863137961577,130964,1736,35762096.00,33701,25.73,10.50,-4.45
3-October-2018,272.90,280.90,268.75,276.55,275.160839160839160839,392392,3011,107970912.00,191726,48.86,12.15,3.65
1-October-2018,266.00,273.55,263.00,272.55,268.736443144413409868,136407,2301,36657532.00,33703,24.71,10.55,6.55
28-September-2018,277.75,277.75,264.85,266.85,270.213587504783107802,172482,3142,46606980.00,38249,22.18,12.90,-10.90
27-September-2018,274.05,278.00,271.10,276.30,275.164144537560581583,158464,3897,43603611.00,37294,23.53,6.90,2.25
26-September-2018,279.00,287.00,270.40,272.50,272.783377166935324227,106083,2961,28937679.00,26394,24.88,16.60,-6.50
25-September-2018,282.95,287.00,273.75,275.20,278.613133599446959391,179372,4255,49975395.00,36452,20.32,13.25,-7.75
24-September-2018,276.00,283.85,275.70,281.45,280.805113497737410750,217229,5128,60999014.00,78367,36.08,8.15,5.45
21-September-2018,283.00,286.15,273.85,275.65,280.859816364133716639,193753,4527,54417432.00,51716,26.69,12.30,-7.35
19-September-2018,275.00,281.70,275.00,280.55,279.401167791135490529,209284,4708,58474194.00,62128,29.69,6.70,5.55
18-September-2018,275.00,276.10,269.30,273.45,273.074127471272571550,210165,3537,57390624.00,46472,22.11,6.80,-1.55
17-September-2018,277.00,277.75,273.65,274.80,275.141840977004027543,92364,2041,25413201.00,34856,37.74,4.10,-2.20
14-September-2018,281.80,285.85,276.80,277.30,279.080102825106894190,154826,2318,43208856.00,55205,35.66,9.05,-4.50
12-September-2018,284.20,287.50,279.55,281.30,282.915668395710730152,85982,1149,24325655.00,17563,20.43,7.95,-2.90
11-September-2018,282.00,287.30,276.00,282.80,279.899329928464202749,119241,1691,33375476.00,20253,16.98,11.30,0.80
10-September-2018,286.55,286.55,279.30,280.15,281.573525333333333333,46875,1227,13198759.00,17546,37.43,7.25,-6.40
7-September-2018,283.20,287.50,283.20,285.75,286.255368419004251924,102777,1301,29420468.00,30001,29.19,4.30,2.55
6-September-2018,279.95,283.95,277.60,283.20,281.488642179441754261,127005,1664,35750465.00,26121,20.57,6.35,3.25
5-September-2018,280.00,283.85,272.20,277.50,274.910587975243147656,153816,2126,42285647.00,28239,18.36,11.65,-2.50
4-September-2018,287.65,288.55,279.05,279.95,282.351155653115346795,100679,1336,28426832.00,28715,28.52,9.50,-7.70
3-September-2018,286.70,289.90,286.40,287.45,287.797495255304399213,87993,1632,25324165.00,32508,36.94,3.50,0.75
31-August-2018,286.50,291.00,285.10,286.10,287.930993741491939281,116801,1464,33630628.00,25177,21.56,5.90,-0.40
30-August-2018,287.70,290.40,283.00,285.55,287.812456352518353233,117418,1670,33794363.00,20624,17.56,7.40,-2.15
29-August-2018,294.70,294.70,286.20,287.05,287.803872889771598808,149036,2198,42893138.00,38212,25.64,8.50,-7.65
28-August-2018,295.00,299.60,290.65,294.65,296.490631962416140703,161133,3942,47774425.00,44146,27.40,8.95,-0.35
27-August-2018,292.40,294.90,289.90,292.60,293.385387176900632369,184386,1976,54096158.00,39224,21.27,5.00,0.20
24-August-2018,288.50,293.60,288.50,290.40,291.431379934406952495,108853,1619,31723180.00,28989,26.63,5.10,1.90
23-August-2018,292.00,293.65,287.15,288.60,289.631593843206409335,91866,1383,26607296.00,24524,26.70,6.50,-3.40
21-August-2018,284.50,292.40,284.50,291.55,290.650332677620921083,345680,3754,100472007.00,83358,24.11,7.90,7.05
20-August-2018,282.10,290.75,281.85,284.20,285.212952674556604710,211493,2775,60320543.00,31572,14.93,8.90,2.10
17-August-2018,283.05,286.45,280.00,281.20,282.297782007779524952,120830,1220,34110041.00,21045,17.42,6.45,-1.85
16-August-2018,281.90,286.00,280.35,282.45,284.086201963618841103,132816,1626,37731193.00,35788,26.95,5.65,0.55
14-August-2018,279.25,283.05,277.00,281.50,280.632073635110616195,128417,2235,36037929.00,31740,24.72,6.05,2.25
13-August-2018,280.00,284.40,276.45,279.25,280.562025542718938893,548258,4487,153820375.00,272500,49.70,7.95,-0.75
10-August-2018,280.20,280.20,272.95,276.00,275.795100700489269890,121201,1488,33426642.00,20480,16.90,7.25,-4.20
9-August-2018,276.30,283.60,276.25,280.15,280.733621512043882661,167720,2128,47084643.00,36078,21.51,7.35,3.85
8-August-2018,280.00,280.00,275.10,276.25,277.381526195561754942,1145633,1669,317777430.00,1014124,88.52,4.90,-3.75
7-August-2018,283.00,288.50,273.50,275.40,280.259970270137053111,385471,4352,108032091.00,47816,12.40,15.00,-7.60
6-August-2018,278.00,285.00,278.00,282.85,282.992601841735601685,160175,2459,45328340.00,40665,25.39,7.00,4.85
3-August-2018,273.50,281.80,273.50,278.50,278.474007621417979983,969111,2988,269872224.00,76900,7.94,8.30,5.00
2-August-2018,274.05,274.90,271.50,273.20,273.159126193467602404,236391,2657,64572359.00,42482,17.97,3.40,-0.85
1-August-2018,261.50,272.25,261.50,270.30,268.812231789157203971,1345723,2736,361746803.00,1171862,87.08,10.75,8.80
31-July-2018,264.90,264.90,260.85,261.70,262.387998138968917202,111766,1385,29326057.00,55167,49.36,4.05,-3.20
30-July-2018,264.90,266.50,261.75,262.50,263.135154040327240655,164405,1604,43260735.00,62880,38.25,4.75,-2.40
27-July-2018,266.65,266.70,259.35,261.95,262.454591273986311276,136901,1597,35930296.00,79081,57.77,7.35,-4.70
26-July-2018,264.50,269.00,263.00,264.70,264.879517245166959578,72832,909,19291705.00,21472,29.48,6.00,0.20
25-July-2018,269.00,270.00,262.55,264.15,264.162916787474630327,68980,944,18221958.00,23403,33.93,7.45,-4.85
24-July-2018,263.00,267.20,262.50,266.15,265.732952516958229203,81229,1150,21585222.00,24910,30.67,4.70,3.15
23-July-2018,263.85,266.20,261.45,262.30,263.257220997953722650,50824,730,13379785.00,12992,25.56,4.75,-1.55
20-July-2018,261.20,264.60,258.75,263.15,261.905586026088495005,62173,1089,16283456.00,13664,21.98,5.85,1.95
19-July-2018,262.00,263.80,260.45,261.50,261.809005348844006664,68426,893,17914543.00,16872,24.66,3.35,-0.50
18-July-2018,266.00,268.20,260.20,264.00,264.678856779425209683,125785,1443,33292630.00,21550,17.13,8.00,-2.00
17-July-2018,261.55,266.45,261.55,264.70,264.074996796573248640,54629,967,14426153.00,12943,23.69,4.90,3.15
16-July-2018,271.70,271.70,260.60,261.55,263.316627283177928215,62632,1146,16492047.00,22398,35.76,11.10,-10.15
13-July-2018,267.85,270.50,266.50,267.75,268.347692411364842440,118717,1579,31857433.00,26310,22.16,4.00,-0.10
12-July-2018,266.35,270.40,264.80,265.20,267.511296175057424072,180238,1942,48215701.00,33529,18.60,5.60,-1.15
11-July-2018,277.90,277.90,264.20,265.25,268.670131187473435697,279981,3201,75222532.00,68685,24.53,13.70,-12.65
10-July-2018,272.00,279.80,270.75,278.00,275.589689783328698202,158212,1921,43601596.00,30027,18.98,9.05,6.00
9-July-2018,272.00,275.00,268.90,271.05,271.579715171109892937,89387,1098,24275696.00,24429,27.33,6.10,-0.95
6-July-2018,270.20,272.00,267.15,271.30,269.667557977442656190,78910,957,21279467.00,16697,21.16,4.85,1.10
5-July-2018,269.20,271.60,260.80,270.15,266.268196314414765429,346485,1651,92257936.00,227710,65.72,10.80,0.95
4-July-2018,261.00,266.85,259.85,264.15,263.523954861250552186,74703,1166,19686030.00,15580,20.86,7.00,3.15
3-July-2018,261.10,263.00,259.40,261.00,261.117551308311064689,73721,933,19249847.00,12887,17.48,3.60,-0.10
2-July-2018,264.00,264.30,258.70,260.85,260.943194045250202667,67845,1082,17703691.00,12775,18.83,5.60,-3.15
29-June-2018,260.00,265.50,260.00,264.40,263.548548630890563787,97253,1323,25630887.00,30969,31.84,5.50,4.40
28-June-2018,265.25,265.55,256.00,260.50,261.276829013013292397,229304,2270,59911822.00,24047,10.49,9.55,-4.75
27-June-2018,265.00,280.00,261.10,266.45,265.571189320986134029,121809,1562,32348961.00,25475,20.91,18.90,1.45
26-June-2018,259.00,269.70,258.40,264.50,265.370741747922895476,332795,3561,88314056.00,32252,9.69,11.30,5.50
25-June-2018,264.40,265.40,257.95,259.05,260.039183078738349210,126279,2118,32837488.00,50701,40.15,7.45,-5.35
22-June-2018,266.00,268.00,263.25,265.10,265.001702173406676103,55811,1222,14790010.00,15859,28.42,4.75,-0.90
21-June-2018,270.05,272.75,267.00,267.75,270.089082039786265138,141858,1188,38314297.00,21655,15.27,5.75,-2.30
20-June-2018,270.10,274.40,267.60,270.60,269.999210914301140021,96314,1650,26004704.00,29838,30.98,6.80,0.50
19-June-2018,273.95,275.25,271.40,273.10,273.493377822657359031,68331,945,18688076.00,17437,25.52,3.85,-0.85
18-June-2018,280.00,280.00,271.20,274.60,274.898117863323590053,120767,2066,33198621.00,26187,21.68,8.80,-5.40
15-June-2018,285.00,286.50,277.60,279.05,279.739749901965055988,91804,1953,25681228.00,28787,31.36,8.90,-5.95
14-June-2018,283.00,286.00,278.40,283.55,281.662478594296776114,53724,1781,15132035.00,14824,27.59,7.60,0.55
13-June-2018,286.95,287.65,283.60,283.90,286.076115529627375681,714795,876,204485777.00,651843,91.19,4.05,-3.05
12-June-2018,287.80,289.85,282.75,283.50,284.897634584013050570,71108,1281,20258501.00,19696,27.70,7.10,-4.30
11-June-2018,290.90,294.35,286.00,287.80,290.147927593958275821,76071,1070,22071843.00,15011,19.73,8.35,-3.10
8-June-2018,289.00,293.30,287.30,289.90,290.350307268710937091,95519,1160,27733971.00,14968,15.67,6.00,0.90
7-June-2018,289.95,290.55,287.45,289.05,288.722544395116537180,72080,1094,20811121.00,18591,25.79,3.10,-0.90
6-June-2018,288.90,292.00,282.55,291.05,290.212482678420968337,143607,1783,41676544.00,30340,21.13,9.45,2.15
5-June-2018,292.90,294.70,284.05,285.40,286.378750808129958719,437739,8086,125359148.00,243778,55.69,10.65,-7.50
4-June-2018,294.00,297.55,291.40,292.30,293.603900384725133079,101631,1362,29839258.00,29352,28.88,6.15,-1.70
1-June-2018,295.00,299.15,290.25,294.15,295.357510692689641610,162728,3327,48062937.00,30838,18.95,8.90,-0.85
31-May-2018,293.00,303.00,290.75,294.50,295.537453204803284017,439949,5545,130021407.00,79706,18.12,12.25,1.50
30-May-2018,280.00,292.30,277.75,288.75,289.049392213863367406,475743,6349,137513225.00,109350,22.99,14.55,8.75
29-May-2018,285.45,287.20,276.75,282.15,283.052834034868502059,438562,4244,124136217.00,54331,12.39,10.45,-3.30
28-May-2018,276.10,287.75,276.10,284.95,283.788771619131949899,140038,1837,39741212.00,49545,35.38,11.65,8.85
25-May-2018,281.80,283.00,273.20,276.05,277.444464540867080251,110578,1540,30679254.00,20210,18.28,9.80,-5.75
24-May-2018,275.50,281.25,274.80,279.85,278.757016999825071959,125766,1681,35058155.00,36401,28.94,6.45,4.35
23-May-2018,278.00,279.55,274.40,275.80,277.276594267464330760,86419,1239,23961966.00,18838,21.80,5.15,-2.20
22-May-2018,272.00,279.75,271.30,278.45,276.081391719702006974,147386,2038,40690532.00,48029,32.59,8.45,6.45
21-May-2018,264.00,271.25,264.00,269.75,269.524245564320003383,94574,1333,25489986.00,26706,28.24,7.25,5.75
18-May-2018,271.70,274.50,265.15,266.40,269.774823911551923294,115141,2336,31062143.00,27060,23.50,9.35,-5.30
17-May-2018,266.55,272.90,266.10,271.40,269.744020926756352765,141828,1726,38257255.00,33003,23.27,6.80,4.85
16-May-2018,264.00,265.70,257.60,264.70,261.101279242800666764,156577,2074,40882455.00,22158,14.15,8.10,0.70
15-May-2018,269.10,271.10,262.90,264.00,267.962599762268636440,141336,1922,37872762.00,31097,22.00,8.20,-5.10
14-May-2018,271.00,271.35,267.05,269.70,269.341824499121929112,52957,796,14263535.00,12139,22.92,4.30,-1.30
11-May-2018,271.00,272.20,268.85,270.55,270.691411631354084924,57345,838,15522799.00,20796,36.26,3.35,-0.45
10-May-2018,267.65,272.90,267.65,268.90,270.554746504821073955,125387,1694,33924048.00,28354,22.61,5.25,1.25
9-May-2018,268.00,271.50,267.00,267.70,268.371063796147461066,75898,1060,20368827.00,23714,31.24,4.50,-0.30
8-May-2018,268.00,272.00,266.70,268.55,268.782152768113687898,122159,1414,32834159.00,29452,24.11,5.30,0.55
7-May-2018,272.85,272.85,265.55,267.65,266.458305439575024332,1197998,4273,319216517.00,722311,60.29,7.30,-5.20
4-May-2018,279.40,279.40,271.00,271.75,273.809744119334480780,217875,2367,59656298.00,29729,13.64,8.40,-7.65
3-May-2018,280.00,281.70,277.00,277.45,278.820320150282779432,50039,809,13951890.00,16367,32.71,4.70,-2.55
2-May-2018,281.10,283.35,279.15,280.75,280.868440167060105320,99126,1300,27841365.00,29191,29.45,4.20,-0.35
30-April-2018,286.00,287.95,282.60,283.85,285.454571162615324794,84869,1084,24226244.00,17092,20.14,5.35,-2.15
27-April-2018,288.90,291.95,282.95,285.55,286.781822303527464242,948415,1753,271988182.00,819794,86.44,9.00,-3.35
26-April-2018,292.00,292.35,288.00,290.30,290.113940964489614123,74091,1043,21494832.00,20746,28.00,4.35,-1.70
25-April-2018,290.00,293.45,287.00,290.70,290.776813079908365325,95597,1455,27797391.00,26805,28.04,6.45,0.70
24-April-2018,290.00,293.80,287.50,290.10,291.017301594103531025,93344,1302,27164719.00,27213,29.15,6.30,0.10
23-April-2018,291.95,291.95,287.75,289.20,289.640547339255550559,82289,1066,23834231.00,27991,34.02,4.20,-2.75
20-April-2018,284.60,294.80,282.70,292.05,290.134590354645872447,173638,2049,50378390.00,51727,29.79,12.10,7.45
19-April-2018,284.35,287.00,281.15,282.85,283.586475546592772063,68927,970,19546765.00,22705,32.94,5.85,-1.50
18-April-2018,285.10,288.35,282.75,285.05,285.202914193200215866,40766,849,11626582.00,13117,32.18,5.60,-0.05
17-April-2018,287.00,289.95,285.50,287.60,287.909193698334128998,79598,1210,22916996.00,25122,31.56,4.45,0.60
16-April-2018,285.35,286.60,283.70,285.10,285.337357755376145705,67753,894,19332462.00,28114,41.49,2.90,-0.25
13-April-2018,283.00,286.00,281.00,285.35,283.842465611104184848,96252,1980,27320405.00,38647,40.15,5.00,2.35
12-April-2018,283.95,289.00,274.45,280.95,280.844725618424793858,70340,957,19754618.00,14084,20.02,14.55,-3.00
11-April-2018,281.50,285.35,278.00,282.35,281.950163611995892294,229812,2568,64795531.00,36306,15.80,7.35,0.85
10-April-2018,275.00,281.00,273.65,280.50,278.918099733223886722,146190,1911,40775037.00,46557,31.85,7.35,5.50
9-April-2018,275.55,276.30,274.00,274.45,274.676862455362640068,40605,801,11153254.00,14009,34.50,2.30,-1.10
6-April-2018,276.65,277.40,273.95,275.45,275.922829417773237997,39160,614,10805138.00,14846,37.91,3.45,-1.20
5-April-2018,275.00,279.55,272.45,276.60,277.624864839993558331,86934,1246,24135040.00,29241,33.64,7.10,1.60
4-April-2018,279.00,279.00,273.30,274.40,275.397732435070897650,103459,1179,28492374.00,27733,26.81,5.70,-4.60
3-April-2018,275.00,279.45,275.00,278.45,277.535797435219793357,79461,943,22053272.00,19339,24.34,4.45,3.45
2-April-2018,283.50,283.50,275.40,277.80,278.071508269887109477,152360,1619,42366975.00,43951,28.85,8.10,-5.70
28-March-2018,275.40,285.45,272.75,283.50,279.664148975791433891,134250,1551,37544912.00,61868,46.08,12.70,8.10
27-March-2018,273.60,276.55,272.30,275.40,274.789138748209724334,135454,1547,37221288.00,43378,32.02,4.25,1.80
26-March-2018,269.95,275.00,268.00,272.90,271.474002933928790802,138381,1619,37566844.00,45578,32.94,7.00,2.95
